Unnamed: 0,filename,address,Tỉnh/Thành phố,Quận/Huyện,Phường/Xã,Tên đường,Số nhà,Ghi chú
558,p57-l10_20250404-160805,"Đường Nguyễn Ngọc Lộc, Phường 14, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,14,Nguyễn Ngọc Lộc,14,"Đường , Phường , , Tp Hồ Chí Minh"
559,p57-l11_20250404-160805,"Đường Trương Định, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,Võ Thị Sáu,Trương Định,3,"Đường , Phường , , Tp Hồ Chí Minh"
560,p57-l15_20250404-160805,"62, Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 7,Tân Kiểng,,62,"Lâm Văn Bền, Phường , , Tp Hồ Chí Minh"
561,p57-l2_20250404-160805,"Đường Võ Văn Kiệt, Phường 12, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,12,Võ Văn Kiệt,12,"Đường , Phường , , Tp Hồ Chí Minh"
562,p57-l5_20250404-160805,"Lê Văn Sỹ, Phường 14, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,14,,14,"Lê Văn Sỹ, Phường , , Tp Hồ Chí Minh"
563,p58-l10_20250404-160805,"Đội Cung, Phường 10, Quận 11, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 11,10,,10,"Đội Cung, Phường , , Tp Hồ Chí Minh"
564,p58-l17_20250404-160805,"Đường Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,10,Lý Chiêu Hoàng,10,"Đường , Phường , , Tp Hồ Chí Minh"
565,p58-l19_20250404-160805,"458/67, Hẻm 458 Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 7,hát,,458/67,"Hẻm 458 Huỳnh Tấn P, Phường Bình Thuận, , Tp Hồ Chí Minh"
566,p58-l7_20250404-160805,"Đường An Dương Vương, Phường 9, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,9,An Dương Vương,9,"Đường , Phường , , Tp Hồ Chí Minh"
567,p58-l8_20250404-160805,"Đội Cung, Phường 10, Quận 11, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 11,10,,10,"Đội Cung, Phường , , Tp Hồ Chí Minh"
568,p6-l0_20250404-160139,"Đường Trần Phú, Phường 4, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,hú,Trần Phú,4,"Đường Trần P, Phường , , Tp Hồ Chí Minh"
569,p6-l11_20250404-160139,"Âu Cơ, Phường 14, Quận 11, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 11,14,,14,"Âu Cơ, Phường , , Tp Hồ Chí Minh"
570,p6-l13_20250404-160139,"Nguyễn Văn Luông, Phường 10, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,10,,10,"Nguyễn Văn Luông, Phường , , Tp Hồ Chí Minh"
571,p6-l19_20250404-160139,"Cầu Chữ Y, Phường 1, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,1,,1,"Cầu Chữ Y, Phường , , Tp Hồ Chí Minh"
572,p6-l1_20250404-160139,"78, Đường An Dương Vương, Phường 9, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,9,An Dương Vương,78,"Đường , Phường , , Tp Hồ Chí Minh"
573,p6-l2_20250404-160139,"Đường Đội Cung, Phường 11, Quận 11, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 11,11,Đội Cung,11,"Đường , Phường , , Tp Hồ Chí Minh"
574,p6-l5_20250404-160139,"Đường Lê Văn Sỹ, Phường 12, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,12,Lê Văn Sỹ,12,"Đường , Phường , , Tp Hồ Chí Minh"
575,p60-l14_20250404-160805,"84, Đường Nguyễn Tất Thành, Phường 13, Quận 4, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 4,13,Nguyễn Tất Thành,84,"Đường , Phường , , Tp Hồ Chí Minh"
576,p60-l2_20250404-160805,"Đường Nguyễn Tri Phương, Phường 8, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,hương,Nguyễn Tri Phương,8,"Đường Nguyễn Tri P, Phường , , Tp Hồ Chí Minh"
577,p61-l17_20250404-160805,"đường Lê Thị Kỉnh, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Huyện Nhà Bè,hước Kiển,Lê Thị Kỉnh,,"đường , Xã P, , Tp Hồ Chí Minh"
578,p61-l8_20250404-160805,"Đường Tô Hiến Thành, Phường 15, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,15,Tô Hiến Thành,15,"Đường , Phường , , Tp Hồ Chí Minh"
579,p62-l10_20250404-160805,"Đường Trần Văn Kiểu, Phường 11, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,11,Trần Văn Kiểu,11,"Đường , Phường , , Tp Hồ Chí Minh"
580,p62-l15_20250404-160805,"Đường Quốc lộ 50, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Huyện Bình Chánh,Hồ Chí Minh,Quốc lộ 50,50,"Đường , Xã Bình Hưng, , Tp"
581,p63-l10_20250404-160805,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 7,hát,Huỳnh Tấn Phát,7,"Đường Huỳnh Tấn P, Phường Tân Thuận Tây, , Tp Hồ Chí Minh"
582,p63-l11_20250404-160805,"Đường Nguyễn Thị Thập, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 7,Tân Quy,Nguyễn Thị Thập,7,"Đường , Phường , , Tp Hồ Chí Minh"
583,p63-l4_20250404-160805,"Đường Quốc lộ 22, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 12,Trung Mỹ Tây,Quốc lộ 22,22,"Đường , Phường , , Tp Hồ Chí Minh"
584,p63-l8_20250404-160805,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 7,hát,Huỳnh Tấn Phát,7,"Đường Huỳnh Tấn P, Phường Phú Thuận, , Tp Hồ Chí Minh"
585,p64-l13_20250404-160805,"Đường An Dương Vương, Phường 9, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,9,An Dương Vương,9,"Đường , Phường , , Tp Hồ Chí Minh"
586,p64-l14_20250404-160805,"262C, Đường Lê Văn Sỹ, Phường 14, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,14,Lê Văn Sỹ,262C,"Đường , Phường , , Tp Hồ Chí Minh"
587,p64-l16_20250404-160805,"Đường Trần Chánh Chiếu, Phường 14, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,14,Trần Chánh Chiếu,14,"Đường , Phường , , Tp Hồ Chí Minh"
588,p64-l18_20250404-160805,"Đường Chợ Lớn, Phường 10, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,10,Chợ Lớn,10,"Đường , Phường , , Tp Hồ Chí Minh"
589,p64-l3_20250404-160805,"Hẻm 463B Cách mạng tháng 8, Phường 13, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,13,,463B,"Hẻm  Cách mạng tháng 8, Phường , , Tp Hồ Chí Minh"
590,p65-l0_20250404-160805,"Đường An Dương Vương, Phường 9, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,9,An Dương Vương,9,"Đường , Phường , , Tp Hồ Chí Minh"
591,p65-l10_20250404-160805,"Đường An Dương Vương, Phường 13, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,13,An Dương Vương,13,"Đường , Phường , , Tp Hồ Chí Minh"
592,p65-l16_20250404-160805,"466, Đường Lê Văn Sỹ, Phường 14, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,14,Lê Văn Sỹ,466,"Đường , Phường , , Tp Hồ Chí Minh"
593,p65-l5_20250404-160805,"Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 7,Bình Thuận,Nguyễn Thị Thập,7,"Đường , Phường , , Tp Hồ Chí Minh"
594,p65-l6_20250404-160805,"Cầu Chà Và, Phường 10, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,10,,10,"Cầu Chà Và, Phường , , Tp Hồ Chí Minh"
595,p65-l9_20250404-160805,"Lữ Gia, Phường 14, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,14,,14,"Lữ Gia, Phường , , Tp Hồ Chí Minh"
596,p66-l16_20250404-160805,"Hẻm 308 Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 7,hát,,308,"Hẻm  Huỳnh Tấn P, Phường Tân Thuận Tây, , Tp Hồ Chí Minh"
597,p66-l18_20250404-160805,"Đường Trần Quang Diệu, Phường 13, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,13,Trần Quang Diệu,13,"Đường , Phường , , Tp Hồ Chí Minh"
598,p66-l3_20250404-160805,"Đường Hậu Giang, Phường 14, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,14,Hậu Giang,14,"Đường , Phường , , Tp Hồ Chí Minh"
599,p66-l9_20250404-160805,"974/15, Đường Trường Sa, Phường 13, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,13,Trường Sa,974/15,"Đường , Phường , , Tp Hồ Chí Minh"
600,p67-l5_20250404-160805,"Đường Cách Mạng Tháng 8, Phường 10, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,10,Cách Mạng Tháng 8,8,"Đường , Phường , , Tp Hồ Chí Minh"
601,p68-l19_20250404-160805,"Đường Nguyễn Văn Cừ, Phường 1, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,1,Nguyễn Văn Cừ,1,"Đường , Phường , , Tp Hồ Chí Minh"
602,p68-l5_20250404-160805,"Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 7,Tân Hưng,,7,"Nguyễn Thị Thập, Phường , , Tp Hồ Chí Minh"
603,p69-l10_20250404-160805,"Đường Bình Phú, Phường 10, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,hú,Bình Phú,10,"Đường Bình P, Phường , , Tp Hồ Chí Minh"
604,p69-l13_20250404-160805,"Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 1,Nguyễn Cư Trinh,Nguyễn Trãi,1,"Đường , Phường , , Tp Hồ Chí Minh"
605,p69-l18_20250404-160805,"2385, Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Huyện Nhà Bè,hát,,2385,"Huỳnh Tấn P, Xã Phú Xuân, , Tp Hồ Chí Minh"
606,p69-l5_20250404-160805,"Đường Lý Chính Thắng, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,Võ Thị Sáu,Lý Chính Thắng,3,"Đường , Phường , , Tp Hồ Chí Minh"
607,p7-l12_20250404-160139,"Đường Nguyễn Tất Thành, Phường 13, Quận 4, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 4,13,Nguyễn Tất Thành,13,"Đường , Phường , , Tp Hồ Chí Minh"
608,p7-l17_20250404-160139,"Đường Bắc Hải, Phường 14, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,14,Bắc Hải,14,"Đường , Phường , , Tp Hồ Chí Minh"
609,p7-l1_20250404-160139,"78, Đường An Dương Vương, Phường 9, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,9,An Dương Vương,78,"Đường , Phường , , Tp Hồ Chí Minh"
610,p7-l2_20250404-160139,"36, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 7,Tân Quy,,36,"Phường , , Tp Hồ Chí Minh"
611,p7-l8_20250404-160139,"Đường Lãnh Binh Thăng, Phường 8, Quận 11, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 11,8,Lãnh Binh Thăng,8,"Đường , Phường , , Tp Hồ Chí Minh"
612,p70-l0_20250404-160805,"Đường Vòng xoay Lê Đại Hành, Phường 14, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,14,Vòng xoay Lê Đại Hành,14,"Đường , Phường , , Tp Hồ Chí Minh"
613,p70-l11_20250404-160805,"Cầu Nguyễn Văn Cừ, Phường 1, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,1,,1,"Cầu Nguyễn Văn Cừ, Phường , , Tp Hồ Chí Minh"
614,p70-l13_20250404-160805,"110, Đường Bà Hạt, Phường 9, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,9,Bà Hạt,110,"Đường , Phường , , Tp Hồ Chí Minh"
615,p70-l15_20250404-160805,"Đường Nguyễn Thị Minh Khai, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,Võ Thị Sáu,Nguyễn Thị Minh Khai,3,"Đường , Phường , , Tp Hồ Chí Minh"
616,p70-l16_20250404-160805,"633/23, Điện Biên Phủ, Phường 1, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,hủ,,633/23,"Điện Biên P, Phường 1, , Tp Hồ Chí Minh"
617,p70-l19_20250404-160805,"540, Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,11,Cách Mạng Tháng Tám,540,"Đường , Phường , , Tp Hồ Chí Minh"
618,p70-l2_20250404-160805,"Đường Nguyễn Tri Phương, Phường 14, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,hương,Nguyễn Tri Phương,14,"Đường Nguyễn Tri P, Phường , , Tp Hồ Chí Minh"
619,p70-l8_20250404-160805,"Đường Trần Hưng Đạo, Phường 10, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,10,Trần Hưng Đạo,10,"Đường , Phường , , Tp Hồ Chí Minh"
620,p71-l11_20250404-160805,"Đường Bà Hom, Phường 13, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,13,Bà Hom,13,"Đường , Phường , , Tp Hồ Chí Minh"
621,p71-l13_20250404-160805,"Đường Kinh Dương Vương, Phường 3, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,3,Kinh Dương Vương,3,"Đường , Phường , , Tp Hồ Chí Minh"
622,p72-l19_20250404-160805,"Đường An Bình, Phường 7, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,7,An Bình,7,"Đường , Phường , , Tp Hồ Chí Minh"
623,p73-l0_20250404-160805,"Đường Trần Hưng Đạo, Phường 1, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,1,Trần Hưng Đạo,1,"Đường , Phường , , Tp Hồ Chí Minh"
624,p73-l14_20250404-160805,"Đường Hòa Bình, Phường 3, Quận 11, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 11,3,Hòa Bình,3,"Đường , Phường , , Tp Hồ Chí Minh"
625,p73-l19_20250404-160805,"Đường Lý Thường Kiệt, Phường 14, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,14,Lý Thường Kiệt,14,"Đường , Phường , , Tp Hồ Chí Minh"
626,p73-l1_20250404-160805,"Đường An Bình, Phường 5, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,5,An Bình,5,"Đường , Phường , , Tp Hồ Chí Minh"
627,p73-l2_20250404-160805,"Đường Trần Hưng Đạo, Phường 6, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,6,Trần Hưng Đạo,6,"Đường , Phường , , Tp Hồ Chí Minh"
628,p73-l5_20250404-160805,"Đường Đoàn Văn Bơ, Phường 2, Quận 4, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 4,2,Đoàn Văn Bơ,2,"Đường , Phường , , Tp Hồ Chí Minh"
629,p73-l7_20250404-160805,"Hẻm 124 Xóm Chiếu, Phường 14, Quận 4, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 4,14,,124,"Hẻm  Xóm Chiếu, Phường , , Tp Hồ Chí Minh"
630,p74-l12_20250404-160805,"Cầu Nguyễn Tri Phương, Phường 6, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,hương,,6,"Cầu Nguyễn Tri P, Phường , , Tp Hồ Chí Minh"
631,p74-l13_20250404-160805,"Đường Nguyễn Trãi, Phường 2, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,2,Nguyễn Trãi,2,"Đường , Phường , , Tp Hồ Chí Minh"
632,p74-l15_20250404-160805,"Đường Võ Văn Kiệt, Phường 10, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,10,Võ Văn Kiệt,10,"Đường , Phường , , Tp Hồ Chí Minh"
633,p74-l17_20250404-160805,"Cầu Nguyễn Tri Phương, Phường 6, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,hương,,6,"Cầu Nguyễn Tri P, Phường , , Tp Hồ Chí Minh"
634,p74-l18_20250404-160805,"Đường Lý Thường Kiệt, Phường 14, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,14,Lý Thường Kiệt,14,"Đường , Phường , , Tp Hồ Chí Minh"
635,p74-l2_20250404-160805,"Đường Hồng Bàng, Phường 11, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,11,Hồng Bàng,11,"Đường , Phường , , Tp Hồ Chí Minh"
636,p74-l3_20250404-160805,"190, Đinh Tiên Hoàng, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 1,Đa Kao,,190,"Đinh Tiên Hoàng, Phường , , Tp Hồ Chí Minh"
637,p74-l4_20250404-160805,"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 12,An Phú Đông,Vườn Lài,12,"Đường , Phường , , Tp Hồ Chí Minh"
638,p75-l0_20250404-160805,"Đường Võ Văn Kiệt, Phường 13, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,13,Võ Văn Kiệt,13,"Đường , Phường , , Tp Hồ Chí Minh"
639,p75-l12_20250404-160805,"Đường Thạnh Lộc 44, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 12,Thạnh Lộc,Thạnh Lộc 44,44,"Đường  , Phường , , Tp Hồ Chí Minh"
640,p75-l13_20250404-160805,"Đường Hồng Bàng, Phường 8, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,8,Hồng Bàng,8,"Đường , Phường , , Tp Hồ Chí Minh"
641,p75-l14_20250404-160805,"Đường An Bình, Phường 7, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,7,An Bình,7,"Đường , Phường , , Tp Hồ Chí Minh"
642,p75-l1_20250404-160805,"Đường Cao Thắng, Phường 12, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,12,Cao Thắng,12,"Đường , Phường , , Tp Hồ Chí Minh"
643,p75-l2_20250404-160805,"Đường An Bình, Phường 5, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,5,An Bình,5,"Đường , Phường , , Tp Hồ Chí Minh"
644,p75-l3_20250404-160805,"Đường Võ Văn Kiệt, Phường 13, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,13,Võ Văn Kiệt,13,"Đường , Phường , , Tp Hồ Chí Minh"
645,p75-l8_20250404-160805,"540/2/7, Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,11,Cách Mạng Tháng Tám,540/2/7,"Đường , Phường , , Tp Hồ Chí Minh"
646,p75-l9_20250404-160805,"Đường Hậu Giang, Phường 14, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,14,Hậu Giang,14,"Đường , Phường , , Tp Hồ Chí Minh"
647,p76-l0_20250404-160805,"Đường Đội Cung, Phường 9, Quận 11, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 11,9,Đội Cung,9,"Đường , Phường , , Tp Hồ Chí Minh"
648,p76-l10_20250404-160805,"Đường Trần Ðình Xu, Phường Cầu Kho, Quận 1, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 1,Cầu Kho,Trần Ðình Xu,1,"Đường , Phường , , Tp Hồ Chí Minh"
649,p76-l16_20250404-160805,"Đường Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Huyện Bình Chánh,hạm Hùng,Phạm Hùng,,"Đường P, Xã Bình Hưng, , Tp Hồ Chí Minh"
650,p76-l17_20250404-160805,"Đường Lê Hồng Phong, Phường 2, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,hong,Lê Hồng Phong,2,"Đường Lê Hồng P, Phường , , Tp Hồ Chí Minh"
651,p76-l9_20250404-160805,"Đường Nguyễn Thị Minh Khai, Phường 5, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,5,Nguyễn Thị Minh Khai,5,"Đường , Phường , , Tp Hồ Chí Minh"
652,p77-l15_20250404-160805,"Đường Võ Văn Kiệt, Phường 13, Quận 5, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 5,13,Võ Văn Kiệt,13,"Đường , Phường , , Tp Hồ Chí Minh"
653,p77-l17_20250404-160805,"Quốc Lộ 1A, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 12,Trung Mỹ Tây,,1A,"Quốc Lộ , Phường , , Tp Hồ Chí Minh"
654,p78-l0_20250404-160805,"Đường Hòa Bình, Phường 5, Quận 11, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 11,5,Hòa Bình,5,"Đường , Phường , , Tp Hồ Chí Minh"
655,p78-l10_20250404-160805,"Đường Hồ Hảo Hớn, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 1,Cô Giang,Hồ Hảo Hớn,1,"Đường , Phường , , Tp Hồ Chí Minh"
656,p78-l14_20250404-160805,"Đường Cô Giang, Phường Cầu Ông Lãnh, Quận 1, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 1,Cầu Ông Lãnh,Cô Giang,1,"Đường , Phường , , Tp Hồ Chí Minh"
657,p78-l3_20250404-160805,"Đường Văn Thân, Phường 8, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,8,Văn Thân,8,"Đường , Phường , , Tp Hồ Chí Minh"
658,p78-l7_20250404-160805,"Đường Số 9, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 7,Phú Thuận,Số 9,9,"Đường , Phường , , Tp Hồ Chí Minh"
659,p78-l9_20250404-160805,"Đường Quốc lộ 1a, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 12,Trung Mỹ Tây,Quốc lộ 1a,1,"Đường , Phường , , Tp Hồ Chí Minh"
660,p79-l11_20250404-160805,"Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 1,Bến Thành,Lê Thị Riêng,1,"Đường , Phường , , Tp Hồ Chí Minh"
661,p79-l13_20250404-160805,"Đường Lạc Long Quân, Phường 3, Quận 11, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 11,3,Lạc Long Quân,3,"Đường , Phường , , Tp Hồ Chí Minh"
662,p79-l15_20250404-160805,"Đường Lạc Long Quân, Phường 5, Quận 11, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 11,5,Lạc Long Quân,5,"Đường , Phường , , Tp Hồ Chí Minh"
663,p79-l16_20250404-160805,"Đường Lý Chiêu Hoàng, Phường 13, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,13,Lý Chiêu Hoàng,13,"Đường , Phường , , Tp Hồ Chí Minh"
664,p79-l17_20250404-160805,"Đường Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,14,Tô Hiến Thành,14,"Đường , Phường , , Tp Hồ Chí Minh"
665,p79-l19_20250404-160805,"Đường Song Hành, Phường 11, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,11,Song Hành,11,"Đường , Phường , , Tp Hồ Chí Minh"
666,p79-l1_20250404-160805,"Đường Số 17, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Huyện Nhà Bè,hước Kiển,Số 17,17,"Đường , Xã P, , Tp Hồ Chí Minh"
667,p79-l4_20250404-160805,"Đường Trần Văn Kiểu, Phường 10, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,10,Trần Văn Kiểu,10,"Đường , Phường , , Tp Hồ Chí Minh"
668,p8-l10_20250404-160139,"Đường Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Huyện Bình Chánh,hạm Hùng,Phạm Hùng,,"Đường P, Xã Bình Hưng, , Tp Hồ Chí Minh"
669,p8-l11_20250404-160139,"Đường Ba Tháng Hai, Phường 12, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,12,Ba Tháng Hai,12,"Đường , Phường , , Tp Hồ Chí Minh"
670,p8-l13_20250404-160139,"Đường Lý Thái Tổ, Phường 9, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,9,Lý Thái Tổ,9,"Đường , Phường , , Tp Hồ Chí Minh"
671,p8-l16_20250404-160139,"40, Đường Trần Quang Diệu, Phường 14, Quận 3, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 3,14,Trần Quang Diệu,40,"Đường , Phường , , Tp Hồ Chí Minh"
672,p8-l18_20250404-160139,"Đường 3 Tháng 2, Phường 14, Quận 10, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 10,14,3 Tháng 2,3,"Đường , Phường , , Tp Hồ Chí Minh"
673,p8-l9_20250404-160139,"Đường Tân Hóa, Phường 14, Quận 6, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Quận 6,14,Tân Hóa,14,"Đường , Phường , , Tp Hồ Chí Minh"
